file,event,group,label_a,label_b,gap_cm,angle_deg,offset_cm,e_a,e_b,len_a,len_b,cross_tpc
flow0000001.pt,2,16,134,139,43.93849901951033,9.309040732302048,2.2354537287547025,90.07721120119095,68.42562533169985,33.04161854916356,28.12237885044463,True
flow0000001.pt,2,16,149,152,1.4268878604772115,12.865195400240957,1.3311077439034658,61.41654132306576,50.28837310522795,21.728525812462998,33.5387261344793,True
flow0000001.pt,2,35,75,77,7.860848936338329,5.607060528080361,0.8040338132965928,204.7882025912404,45.33970722556114,68.23733158498021,25.94495511942049,False
flow0000001.pt,2,12,110,148,37.11898263087752,5.006570574889116,6.482467349780076,84.15120074898005,93.30381961166859,55.69787022446371,63.97662185529552,True
flow0000001.pt,2,46,142,147,10.013868211547019,1.1598688296670474,1.9806370785768623,228.35913154482841,104.04283385723829,92.9850261832681,38.25448649935428,False
flow0000001.pt,3,29,115,126,60.43418405136502,7.759162613425862,4.7851396365777825,700.8478778675199,66.86932402849197,442.99895599802903,20.131103443036515,True
flow0000001.pt,3,6,7,46,56.871828806362686,0.8205250784852868,1.28961217090827,270.0093553289771,353.00200944393873,185.71189741145494,273.6781259672946,True
flow0000001.pt,3,49,76,79,2.735247671814828,14.022764583829648,2.6061426038110143,135.10833394527435,82.68470574915409,46.07153591061305,56.66623526033689,True
flow0000001.pt,3,18,52,53,12.163377819521608,4.046146590936381,1.975006662319466,439.1273208260536,164.01883241534233,91.32453224617399,35.69687917620167,False
flow0000001.pt,3,36,60,64,2.959733216269179,8.456127844788615,1.3099023717097347,110.16007934510708,33.34008101373911,78.32967191218574,23.37492009664876,False
flow0000001.pt,3,36,60,66,6.225723683949034,12.128254302563484,2.4101983500536477,110.16007934510708,85.69699253886938,78.32967191218574,43.74235406172333,True
flow0000001.pt,3,19,105,108,74.24779754156901,2.3455280394350906,4.289834088342988,259.12735291570425,386.1049984693527,171.6554013398697,251.88169059737993,True
flow0000001.pt,3,47,49,56,1.3951149642631575,12.574199133852979,1.3925089405901183,223.84834618121386,53.03968445956707,146.09597657684384,32.89127171140425,True
flow0000001.pt,3,44,58,62,42.92548328380064,13.640426331201583,1.2209679797458461,353.5640866532922,59.27571281045675,200.94555646276046,28.33017403583274,True
flow0000001.pt,3,45,69,80,47.66875675102254,2.817008962058375,2.5273978574643583,419.4955556988716,173.76617209613323,276.3892888439293,62.21744291482181,True
flow0000001.pt,4,44,6,8,70.94772469881012,0.8767634937357744,5.981802292773476,442.1058565750718,254.2425365447998,290.45651552768254,140.3192802004408,True
flow0000001.pt,4,21,56,58,7.174174905830417,10.00687282618006,2.525837916179898,558.6409626975656,79.41956413537264,60.23797087003564,52.38168032947566,False
flow0000001.pt,4,21,56,62,18.747651228687168,12.492906954938857,5.881191500761291,558.6409626975656,608.1521405205131,60.23797087003564,109.15645158277576,True
flow0000001.pt,4,21,58,62,2.6871443603924803,3.753621583342147,0.7353071743114102,79.41956413537264,608.1521405205131,52.38168032947566,109.15645158277576,True
flow0000001.pt,4,16,51,72,55.8611674681215,0.3987572183178115,2.4621864445908934,170.17588529735804,119.5687367618084,64.27693953513044,70.63213975608474,True
flow0000001.pt,4,1,84,90,36.314934556180404,4.973784104974931,5.3960569413674095,107.17374581098557,107.14078597724438,54.366271576189575,70.38479656738855,True
flow0000001.pt,5,30,51,55,2.622260285929197,3.6404620593313646,2.622106155911825,810.4388784617186,516.750951230526,497.28146094260535,95.13130474071852,True
flow0000001.pt,5,31,21,40,47.63885913662737,0.24595643742241902,2.283937940102813,372.99475222826004,395.20236425101757,223.2133274092082,229.56984506191048,True
flow0000001.pt,5,9,26,29,10.783087643176588,0.5615225355206758,2.0806726423709647,202.23831359297037,9.247041754424572,81.91483315985258,21.526228374512584,True
flow0000001.pt,5,10,30,41,6.439794437113873,10.048379630705849,5.452360549688511,460.80502866208553,114.18474017828703,328.0383082004131,84.78051436059262,True
flow0000001.pt,5,55,63,71,45.865190485484455,0.32221678374077767,3.1196105791767876,187.56906481832266,288.7784273773432,96.03097822677486,156.64054627456966,True
flow0000001.pt,5,38,72,76,6.674228581714075,3.3220454455668498,3.4864086311102285,167.37314378470182,87.6484985947609,121.42574194932395,48.008234653475355,True
flow0000001.pt,5,4,86,88,3.4983369817538597,6.648701024906888,1.1825750188964033,119.81538217514753,37.583363845944405,75.36876079081321,28.753184646178298,False
flow0000001.pt,6,14,70,83,40.82148715696709,1.0090471168414703,1.3563785205203336,100.31911420822144,637.0002335980535,61.58486941701729,404.0655851375519,True
flow0000001.pt,6,16,23,24,15.422450521979131,10.930817491212595,1.626803131379388,459.08216977864504,78.56386857479811,86.58687370782671,33.169409991324414,True
flow0000001.pt,6,11,30,49,14.150443595686545,8.143341735176426,5.737823282468493,841.5481645017862,84.06251145899296,500.7691978353779,38.14451114066241,True
flow0000001.pt,6,35,75,76,5.238556419897926,4.213900223098064,5.235324775634404,345.2709802016616,58.20251242816448,79.68015764703753,34.64229739918928,False
flow0000001.pt,6,24,81,82,27.928695775713244,1.3811241155871485,1.3868598939570786,120.6986241787672,25.669083662331104,87.44237221647475,25.56708927615024,False
flow0000001.pt,6,49,64,66,51.250630141901965,13.90903178032472,6.409591221575331,233.85252030938864,38.50020207464695,154.87063666737356,20.287565611175353,True
flow0000001.pt,6,13,77,79,4.833908227611405,5.754363505682777,1.2817371741227381,104.54997723549604,33.30075118690729,68.63584476462196,25.627922683628782,False
flow0000001.pt,6,51,88,96,45.2681467158051,5.0587136055204835,7.4818221276421815,29.845490150153637,188.68684807419777,23.001426490836963,131.83237510819302,True
flow0000001.pt,7,38,9,13,4.550726628592614,0.37975870758286895,4.427200122284487,91.89512392878532,93.18248749524355,63.814066141990835,45.14906105954445,True
flow0000001.pt,7,38,39,40,5.786019131792151,13.2133987013644,2.6820460836806634,74.56038459390402,51.22447790205479,31.13946104517668,23.06106032871481,False
flow0000001.pt,7,39,11,37,55.241346676809144,1.0582209275995569,3.216873070025699,521.4021782204509,151.76746749132872,320.0546948927198,87.92307226166801,True
flow0000001.pt,7,12,16,26,18.79940978264682,13.234472367475004,0.5345732094602934,98.75596620887518,132.71130665391684,45.069413504858275,91.11996441841022,True
flow0000001.pt,7,28,99,110,64.00277878163891,0.5980728371152464,1.6467364141535195,324.88796953856945,403.7593111768365,196.70742133476188,239.40651056618933,True
flow0000001.pt,7,34,19,23,79.75170449829173,0.1257538210161711,1.6247156488576775,197.92831716686487,491.0739069208503,123.36469913240057,299.2295574129672,True
flow0000001.pt,7,1,32,35,2.7996896680886656,8.502876016227788,2.0416880522547656,297.01532156020403,53.44062242656946,214.43517846575247,41.2469582405665,True
flow0000001.pt,7,1,32,47,63.59340370469475,0.9792624142222612,3.853107414097429,297.01532156020403,130.47318971157074,214.43517846575247,80.2636978540199,True
flow0000001.pt,7,47,45,57,3.088821973067396,0.5130764925969333,2.2303099937336444,265.5028672218323,192.54113717377186,179.3675539736496,136.3207399959726,True
flow0000001.pt,7,47,93,126,6.22108174618747,9.379570593227918,6.006308748998901,219.7620584666729,101.68067726492882,148.72958322815458,49.35853240258291,True
flow0000001.pt,7,45,53,54,16.960534511404703,9.799120139237218,1.6996719766365909,720.6457218304276,199.1066073179245,410.97642880870046,81.47242917496018,True
flow0000001.pt,7,45,149,152,42.02971978723879,0.2670015184631775,2.8519021000735862,83.79261975735426,542.5418504104018,62.91122293727944,390.11738133583196,True
flow0000001.pt,7,9,51,67,25.546765404555188,4.616305338479888,7.186830695651306,411.005010843277,125.22103577107191,275.5470383256927,87.65947637137828,True
flow0000001.pt,7,54,59,60,7.757368082297189,6.650689599573915,7.654899059272864,463.1138366535306,359.4695507287979,87.04424698366992,63.004027689974286,False
flow0000001.pt,7,54,59,72,9.300838929385845,4.815420468733566,7.039414235349573,463.1138366535306,136.07118836045265,87.04424698366992,42.919841975120406,True
flow0000001.pt,7,54,66,73,5.618159984820824,12.991331661366017,1.0919928324651325,41.12333419173956,122.39854808151722,24.145902302089606,57.603528751322166,True
flow0000001.pt,7,54,71,76,2.7098948487901775,7.449241754590866,1.5873707711188583,126.45664878934622,136.37945665419102,69.95435506967189,63.736458295722734,True
flow0000001.pt,7,54,72,75,6.223047231035707,10.891910211493645,4.5508879741064225,136.07118836045265,305.7921585291624,42.919841975120406,72.42931333131767,False
flow0000001.pt,7,53,117,120,3.91470350469042,2.4664935876303056,0.7766742148242071,136.16911461949348,366.6451900973916,43.72288823399181,73.41301964864591,False
flow0000001.pt,7,53,121,134,42.171456962694286,0.507140860397149,2.5597741815088257,164.55256985872984,254.24906612932682,101.2589985768272,163.28685998497616,True
flow0000001.pt,7,53,134,141,13.574365912606416,0.23626477954831107,2.9025989970452506,254.24906612932682,145.62044873833656,163.28685998497616,101.13645888720096,True
flow0000001.pt,7,10,131,160,68.84040304090894,0.4903156063569939,1.2231774739911305,575.8953010514379,159.54451087117195,335.5266769727029,93.16202749895197,True
flow0000001.pt,7,4,139,142,4.863234286796638,11.137597130584227,4.210875503083342,148.04565854370594,116.96933148056269,79.64842434839487,77.56007246885454,True
flow0000001.pt,7,20,158,161,4.053447462505624,6.007683011351062,4.029200518660267,275.6677010431886,246.08525568246841,100.48692788590297,50.06717412496122,True
flow0000001.pt,8,49,5,44,59.828156428652555,1.403800045086621,2.649176782632449,373.5563518181443,317.56775388121605,243.99787014492176,196.76826270108933,True
flow0000001.pt,8,2,7,12,10.3694245989423,13.149369017346103,1.7064176855253272,123.55900817364454,182.83790466934443,91.0680493334828,97.05701907934873,True
flow0000001.pt,8,3,26,33,14.59882215990126,4.224195450205054,6.475795094564634,585.4259243905544,340.7375847250223,105.97387971191529,65.41030622487061,True
flow0000001.pt,8,3,26,34,16.425350321860673,2.460500696368707,1.362287234113748,585.4259243905544,37.96025848388672,105.97387971191529,29.801161780764073,True
flow0000001.pt,8,3,26,39,11.56352237762953,10.08575230174055,0.5757018520360804,585.4259243905544,96.11038461327553,105.97387971191529,37.92646512954143,True
flow0000001.pt,8,3,26,41,31.72861060021159,1.3407503546811812,2.128197242756977,585.4259243905544,722.7367115095258,105.97387971191529,83.7135009901805,True
flow0000001.pt,8,3,33,34,70.39135994512544,5.218720824306228,7.162231568433918,340.7375847250223,37.96025848388672,65.41030622487061,29.801161780764073,True
flow0000001.pt,8,3,33,39,5.5143175836649085,10.389056244260866,2.618515259437979,340.7375847250223,96.11038461327553,65.41030622487061,37.92646512954143,True
flow0000001.pt,8,3,33,41,6.9648289926775835,2.9633567937763745,6.964630200976053,340.7375847250223,722.7367115095258,65.41030622487061,83.7135009901805,True
flow0000001.pt,8,3,34,39,27.9363575444601,7.765682753246885,0.597990673793941,37.96025848388672,96.11038461327553,29.801161780764073,37.92646512954143,True
flow0000001.pt,8,3,34,41,70.34913341237392,2.649132065180604,4.54869682794743,37.96025848388672,722.7367115095258,29.801161780764073,83.7135009901805,True
flow0000001.pt,8,3,36,42,7.628083086244144,9.21886239735266,7.621198662412655,348.7606365978718,284.7685704380274,223.65996105629745,116.92395510598709,True
flow0000001.pt,8,11,49,56,64.8243853325468,2.939888818304798,5.178422319401459,302.39868176728487,397.6891970708966,201.0378645298521,246.60972680258294,True
flow0000001.pt,8,36,120,121,4.129158850230624,3.5283924109823004,1.9369977538573182,153.81769597530365,70.4846101552248,116.68391946750175,44.63925835618383,True
flow0000001.pt,8,5,47,74,46.21851823547098,3.715157473698666,4.1550295083337545,244.01019046455622,59.74480044096708,184.7457802213417,41.903343092562935,True
flow0000001.pt,8,5,96,109,18.630143186346523,10.320654280867448,5.292417190221131,759.5946383997798,64.32915159314871,497.6528392736044,29.96112264349449,True
flow0000001.pt,8,20,35,73,44.29118324460803,0.8967298878220541,3.4600589333089213,548.1817224472761,159.03561714291573,340.6900982615091,102.25542896019778,True
flow0000001.pt,8,35,62,88,51.50395518662804,0.9297262501850632,1.0798206150444893,440.2193174287677,263.04692433029413,287.74115592295664,170.34400385493385,True
flow0000001.pt,8,22,117,119,4.606276187874593,8.235716182636395,4.567257896709196,332.0156801342964,125.09747295081615,199.40145197773393,28.399318804494317,True
flow0000001.pt,8,27,110,114,3.8081591758582607,10.810856447581292,2.7901771153268466,174.55945049971342,109.59720573574305,139.91353911747086,76.7559062865287,True
flow0000001.pt,9,22,9,11,39.19868115735557,2.558148763611305,1.8909476754928898,778.3173736780882,62.553911454975605,499.79417430745195,37.019863385215956,True
flow0000001.pt,9,22,71,79,41.64191728100408,11.814983180647143,1.6070854664565644,56.81993003189564,84.79130079597235,21.14330032511326,46.40876912982528,True
flow0000001.pt,9,8,14,27,43.01546488905617,3.8683938958308968,2.816722586368722,313.6991356909275,369.6375769227743,197.116348494904,263.7631566146142,True
flow0000001.pt,9,47,25,47,56.21859546751627,5.204861773286099,6.217640373392344,482.9206037595868,144.72415032982826,233.75461974134024,99.45904458799231,True
flow0000001.pt,9,33,44,50,43.053681601211345,9.039168317926736,3.7289259296839337,113.96580135077238,327.1055472046137,74.81586176116804,215.67572095980867,True
flow0000001.pt,9,13,42,49,46.63509024836228,0.47474133116243633,1.4368578707254007,480.07089214771986,296.9194652363658,276.0522605926409,180.27666226145402,True
flow0000001.pt,9,31,51,59,4.671756804508423,6.624918871502091,4.670581417299008,450.7440118268132,44.70327068120241,296.1624428111081,24.625703574267867,True
flow0000001.pt,9,31,51,61,51.89738599076079,1.1379525182201764,1.7639483844207506,450.7440118268132,209.82237739115953,296.1624428111081,149.24875236457626,True
flow0000001.pt,9,0,68,103,6.1471854620786495,12.454844977319908,1.8091715506693937,341.9408736526966,220.53081796318293,254.57979895539927,163.39481774288078,True
flow0000001.pt,9,10,118,147,6.312995988342844,11.972658166428813,6.204143071252201,425.8890605121851,58.26301896572113,310.0600354299661,20.916068811148484,True
flow0000001.pt,9,10,137,143,4.891752473829098,12.34846989409608,4.8699173396041315,313.88877433538437,197.3135343492031,143.29140079268356,71.06471871728394,True
flow0000001.pt,10,7,15,16,7.253294899521323,14.199075165486997,1.4734717281553378,261.8508010134101,127.79416794329882,178.75384720008935,46.772087528883084,True
flow0000001.pt,10,7,15,23,5.856271169759624,13.381001920619722,1.717859426325008,261.8508010134101,90.6539381891489,178.75384720008935,38.592858978333126,True
flow0000001.pt,10,28,29,38,30.36735895823085,14.754244030497542,0.9037489459741518,167.00930588692427,47.46206545084715,60.123334385326054,21.562862524262584,True
flow0000001.pt,10,56,17,30,53.12736271907966,1.2627774146207658,4.192883645864934,115.83801084011793,79.9926275163889,73.63109254024269,52.21680438529799,True
flow0000001.pt,10,50,18,19,14.291209312167222,4.255481798063293,1.9501970355518174,79.36574432253838,166.94402278214693,30.190271928578497,43.24877041790822,False
flow0000001.pt,10,22,39,54,42.79667928195004,1.099144933347347,1.5425302294230208,341.24886827915907,198.3348281532526,235.08528085492426,129.17142745909564,True
flow0000001.pt,10,40,100,103,5.471146068511432,12.660119677453677,1.7086478420204743,129.150320507586,100.48518998920918,99.86032567441082,52.29309576351285,True
flow0000001.pt,10,54,53,82,40.25214943266918,3.7694338753769197,1.5102062318456917,146.43999753147364,572.789703220129,92.32438878244031,410.2482428821136,True
flow0000001.pt,10,29,91,108,10.649317490074687,13.02215790889827,2.733573135724725,80.06412054598331,108.12274800986052,31.81858053514808,39.79499132060876,True
flow0000001.pt,10,55,114,116,4.256086087418206,7.051103231910435,3.5386076796732895,147.7848399952054,54.60999580472708,35.22982435622055,24.818589559894193,False
flow0000001.pt,10,55,128,129,3.881120714768128,6.135925730069728,1.2721443575173426,152.35167744010687,34.43254812806845,111.77895024294,25.575883257549826,False
flow0000001.pt,11,12,96,97,3.523712928800899,7.583812629288135,1.0365221909609241,117.1938436254859,46.28425194323063,70.77491128601757,35.95674790538094,False
flow0000001.pt,11,1,111,112,6.476695426784053,7.915294787347236,4.5296307035444165,73.8565950319171,234.16795196384192,49.80811479591082,149.4689504669813,True
flow0000001.pt,11,38,9,34,53.51263687391903,1.4532509937301572,2.393427900998447,136.2974537536502,555.97675935179,85.76426805001049,359.16521256584485,True
flow0000001.pt,11,36,46,51,46.223645591950714,1.289445501364368,0.918748079467982,376.10448733717203,315.8800898268819,258.22469808482236,202.7466093745274,True
flow0000001.pt,11,7,90,113,46.30841339543783,2.799988518754334,3.8378773154896004,235.60753708332777,444.136182539165,157.4583662890937,300.5335286772108,True
flow0000001.pt,11,37,115,117,4.279772684794826,8.60378272642955,1.9225972587606928,125.95667137950659,45.794304847717285,82.95709797697906,23.249127118369778,False
flow0000001.pt,11,48,30,42,4.30851738915033,12.306780251758857,3.3519005859585373,261.97452007979155,41.54146862030029,181.17811836563948,26.943201163063534,True
flow0000001.pt,11,30,39,54,43.39112585219826,0.6125643389223173,3.217852525148162,617.406199939549,104.59886023402214,399.9789894112318,58.533724990611454,True
flow0000001.pt,11,3,57,59,5.449496722924529,10.588086651901406,5.448978791097223,730.6578587666154,93.36098279058933,470.9241885950168,32.86918002832532,True
flow0000001.pt,11,3,100,102,1.8847699907862574,9.105676936647985,1.5088419982174692,253.3296818509698,54.23485440760851,166.08085323144354,33.5294655842465,True
flow0000001.pt,12,32,50,52,3.107547006863136,1.5612193490465556,3.039725946371528,309.1063408181071,65.4353119879961,51.617280759543135,41.317080400773094,False
flow0000001.pt,12,32,109,111,1.3562564266440005,8.328051298331157,0.8815955955460619,173.86186812072992,63.725674755871296,52.23824426497515,36.40972222739651,False
flow0000001.pt,12,32,123,151,15.328744092712496,12.675327983753656,1.6691488580050624,64.17533587664366,154.47769587486982,29.49333401364199,65.6499422048445,True
flow0000001.pt,12,32,189,206,8.192388729858028,11.850750903993706,5.5395625818308,474.54120248556137,212.76125736534595,299.7287309582524,95.08971305789257,True
flow0000001.pt,12,32,206,207,6.585786169037193,12.40242768491181,3.992984123114225,212.76125736534595,86.44839148968458,95.08971305789257,21.544225474831478,True
flow0000001.pt,12,9,13,58,55.463276910668085,3.9396324857798755,4.616543916153145,243.27789738029242,208.12691013514996,175.67215491813414,159.68305593882607,True
flow0000001.pt,12,10,14,20,2.7667627042784733,12.895836682029184,0.6427515771881078,99.35211961716413,43.12308643013239,72.84768699545205,32.86097114896597,False
flow0000001.pt,12,10,145,146,2.943539119584954,7.920332635843801,1.3467809148156509,112.38705025613308,54.06193220615387,61.50387302608104,35.134007799704605,False
flow0000001.pt,12,13,18,37,41.57191574333017,1.6652184072920229,1.101087441094043,31.81976606696844,203.9530502781272,21.45974746443075,133.78574897351453,True
flow0000001.pt,12,13,61,63,15.968611792984596,12.441737792935578,2.6820050795532344,109.52714663743973,69.48576932400465,86.2696509281686,37.33736156111322,True
flow0000001.pt,12,13,167,177,3.5594864474179544,11.758459222271291,1.2202246583593865,244.6566562652588,116.15216917544603,170.7524391688347,97.5372078463612,True
flow0000001.pt,12,45,133,175,41.37451439479068,2.9842762938607463,3.733299126223715,172.528648853302,550.5234987139702,100.02705397703926,375.60998135132706,True
flow0000001.pt,12,34,26,33,47.62126523953069,2.861999133262783,1.8136172387568068,173.94562420248985,437.41084238886833,119.70054915884177,273.90434566049885,True
flow0000001.pt,12,26,35,60,6.1795587153147,7.527584453687773,4.644273041367105,455.1008248105645,125.46831757575274,327.60670846783324,80.96836188838874,True
flow0000001.pt,12,26,67,69,1.8621371180235717,3.6535005992684746,1.0775548569214262,157.0755116045475,143.1836125254631,32.96545229129187,35.99570834517423,False
flow0000001.pt,12,26,157,161,30.517568173370517,0.7226882754586689,0.25536276607696995,702.7240610942245,158.3104875460267,98.51792740723988,32.12606660551594,True
flow0000001.pt,12,14,65,75,2.4813090590919127,14.947842238757637,1.8366873907453976,230.33882321417332,89.46290814876556,169.04675457417025,46.476398301319335,True
flow0000001.pt,12,29,101,106,3.558674020663123,11.18626851960584,3.4739992185593898,102.48541882634163,73.74338220059872,69.94338863804455,47.92855797603341,True
