file,event,lab_a,lab_b,gap,angle,offset,e_a,e_b,same_tpc
flow0000001,4,30,399,3.0651989374069233,14.004905230890222,0.572594583269913,96.94935969263315,24.756385393440723,True
flow0000001,4,30,400,4.835587609319888,8.57905559532849,1.0741192072061991,96.94935969263315,18.18406517803669,True
flow0000001,4,41,490,3.8582128939736164,5.954076359304411,1.1960591520971753,116.26665517687798,22.607914060354233,True
flow0000001,4,83,765,6.417112737004293,1.3007136607463576,1.0209072320397026,163.23224703222513,25.47211803495884,False
flow0000001,4,83,803,7.35318904914527,5.516410542055344,3.296109196981386,163.23224703222513,268.8270820900798,False
flow0000001,4,47,546,46.31078940756356,1.7721366174932087,1.0661101298100792,170.23989484459162,24.013106115162373,False
flow0000001,4,71,729,2.8522962986758595,8.14013846420356,1.9745087830632424,216.55408293008804,27.945734277367592,True
flow0000001,4,85,91,36.314934556180404,4.973784104974931,5.3960569413674095,107.17374581098557,107.14078597724438,False
flow0000001,5,3,40,25.94876836354037,14.615263514373845,5.031018126216427,349.06921848654747,324.045168094337,True
flow0000001,5,64,560,18.073051793720193,8.043956126604886,0.9050986239010683,44.820940323174,32.893603444099426,False
flow0000001,5,6,7,12.406733666270986,12.644016198971414,2.493693289186597,1905.5872120708227,364.7306276112795,True
flow0000001,5,6,1156,21.76828657583962,4.207162339320807,5.978234147427848,1905.5872120708227,999.3354127109051,True
flow0000001,5,7,1156,39.68051196952337,14.790833525211598,6.516215141683268,364.7306276112795,999.3354127109051,True
flow0000001,5,52,56,2.622260285929197,3.6404620593313646,2.622106155911825,810.4388784617186,516.750951230526,True
flow0000001,5,118,1219,4.271608106562422,2.9312758033642776,2.048445303796857,253.43381445854902,532.4026411548257,False
flow0000001,5,120,1299,5.223353125215033,13.727783430972123,1.0737063602088408,114.50208235532045,31.748113185167313,True
flow0000001,5,125,1219,60.193857441005036,14.466953216511902,3.397427891712971,49.941255033016205,532.4026411548257,False
flow0000001,5,86,1017,61.26975005448295,12.667226236263886,5.3069096193825285,696.1100347191095,26.946256518363953,True
flow0000001,5,50,61,5.153794848733097,1.369457890207341,0.667304062577576,648.1604083478451,114.7802571579814,False
flow0000001,5,61,636,6.281222008208742,5.442177632264086,3.8988170411827396,114.7802571579814,21.401757590472698,True
flow0000001,5,95,893,6.360078006625595,10.10404922238049,2.8701942547115276,303.29100020229816,222.03918615728617,False
flow0000001,5,22,41,47.63885913662737,0.24595643742241902,2.283937940102813,372.99475222826004,395.20236425101757,False
flow0000001,5,24,254,6.550333967512045,6.864666410755919,2.65032995184009,137.9641012251377,19.249782770872116,False
flow0000001,5,27,30,10.783087643176588,0.5615225355206758,2.0806726423709647,202.23831359297037,9.247041754424572,True
flow0000001,5,83,93,5.167990762226837,0.7017508828546513,1.5031270125424558,201.02897655963898,760.7391708120704,False
flow0000001,5,83,854,2.099587577568526,6.151192244494993,2.099108553743147,201.02897655963898,11.002218656241894,True
flow0000001,5,93,854,4.943287604046761,6.844646758421504,0.5989726045001826,760.7391708120704,11.002218656241894,False
flow0000001,5,59,614,46.04249881788477,2.9519380815963245,0.41877647137633894,396.3873392790556,23.316003538668156,False
flow0000001,5,37,363,1.639276355510495,1.3784121782928085,1.5216493876661021,293.1865091472864,18.928777888417244,False
flow0000001,5,65,73,45.865190485484455,0.32221678374077767,3.1196105791767876,187.56906481832266,288.7784273773432,False
flow0000001,5,65,671,29.7120485629773,5.152089542447778,1.0987233044422824,187.56906481832266,50.949012733995914,True
flow0000001,5,73,671,75.525444628755,5.370082126453915,3.189119768158172,288.7784273773432,50.949012733995914,False
flow0000001,5,57,573,3.2399134685143984,12.400463843356327,2.9283935446416063,100.00001946091652,159.32095269858837,False
flow0000001,5,62,831,27.627618252192693,6.55222743192804,3.2740758593077515,782.5549235418439,27.36502765864134,True
flow0000001,5,72,679,5.359010606927083,2.310069555849374,1.2056637378259514,565.3995933532715,54.220204673707485,False
flow0000001,6,15,25,6.841318923817234,7.01550268236575,4.14888501241693,480.13569770753384,299.7303299307823,False
flow0000001,6,16,22,5.186802489993359,0.6255428203137671,0.7194158259672988,277.9389379546046,482.94512978196144,False
flow0000001,6,28,338,5.1382165560833535,4.089915306241343,0.35968527025351377,118.35557369142771,44.80995386838913,False
flow0000001,6,23,24,15.428233953713965,10.826291435889992,1.7163021053584158,344.98277547210455,78.56386857479811,True
flow0000001,6,23,27,5.514089451432555,5.177814682522964,2.1791103810240187,344.98277547210455,114.09939430654049,False
flow0000001,6,23,268,0.42832131344773067,0.5864451894928493,0.3963845915356221,344.98277547210455,837.3704739809036,True
flow0000001,6,27,268,5.265603186325105,5.219077668828443,2.353925887386016,114.09939430654049,837.3704739809036,False
flow0000001,6,27,291,42.797799532422815,12.24308645171074,2.11731329297167,114.09939430654049,44.057757779955864,True
flow0000001,6,99,1124,5.609409674236918,9.196999452439627,1.8694872826289017,173.32909065485,22.775263100862503,True
flow0000001,6,32,51,14.150443595686545,8.143341735176426,5.737823282468493,841.5481645017862,84.06251145899296,True
flow0000001,6,76,77,5.238556419897926,4.213900223098064,5.235324775634404,345.2709802016616,58.20251242816448,True
flow0000001,6,76,853,5.078896284202565,4.736330649223169,5.061507906858467,345.2709802016616,952.6373374462128,True
flow0000001,6,77,853,4.633518100627524,1.3684425261879853,4.589094254052258,58.20251242816448,952.6373374462128,True
flow0000001,6,34,417,4.117059849012104,5.003547376655959,1.4365622157429485,99.78394708782434,20.026021718978882,True
flow0000001,6,49,573,3.1832484479864314,13.80457275235038,2.0517731109471686,104.20524617284536,29.21653752774,True
flow0000001,6,52,627,31.404356674423063,4.861627630648491,3.2242047472808566,310.39418383687735,31.133013293147087,True
flow0000001,6,66,614,21.87897773425587,1.3480371365597963,2.0979817257609836,118.51623629033566,28.592520713806152,False
flow0000001,6,82,83,27.928695775713244,1.3811241155871485,1.3868598939570786,120.6986241787672,25.669083662331104,True
flow0000001,6,82,882,2.6002743827529136,1.8671594648717549,1.3050443691157758,120.6986241787672,5.064425081014633,True
flow0000001,6,82,883,1.4274299661337733,2.3603338264747995,1.4260300830418131,120.6986241787672,6.532353565096855,True
flow0000001,6,83,882,9.824303957093498,3.244197008998202,2.6888245906083097,25.669083662331104,5.064425081014633,True
flow0000001,6,83,883,18.045714152312193,1.0848113121467609,2.8999275105219806,25.669083662331104,6.532353565096855,True
flow0000001,6,882,883,52.83893110750555,4.214501599778533,1.8930992045775301,5.064425081014633,6.532353565096855,True
flow0000001,6,658,687,5.156780354504657,3.231797120373929,0.5350481419781931,49.16485621035099,69.64961525052786,False
flow0000001,6,65,67,51.250630141901965,13.90903178032472,6.409591221575331,233.85252030938864,38.50020207464695,True
flow0000001,6,71,84,40.82148715696709,1.0090471168414703,1.3563785205203336,100.31911420822144,637.0002335980535,False
flow0000001,6,89,97,45.2681467158051,5.0587136055204835,7.4818221276421815,29.845490150153637,188.68684807419777,False
flow0000001,7,4,15,20.762793389348747,5.329038015097137,2.412601341761051,219.47274043411016,73.97283110022545,False
flow0000001,7,4,180,1.4275822240081557,5.005950773543069,1.4075850901270008,219.47274043411016,136.5190987959504,True
flow0000001,7,15,180,21.168200902326827,7.581575581141088,1.6460045636690948,73.97283110022545,136.5190987959504,False
flow0000001,7,8,12,4.550726628592614,0.37975870758286895,4.427200122284487,91.89512392878532,93.18248749524355,False
flow0000001,7,147,1271,2.4763059587628238,3.0300334254409624,2.0009194571029782,35.05465463548899,26.667287945747375,False
flow0000001,7,10,36,55.241346676809144,1.0582209275995569,3.216873070025699,521.4021782204509,151.76746749132872,False
flow0000001,7,69,805,18.24439771051042,3.002013134561255,4.0758751733728795,364.7196405902505,26.19326400756836,False
flow0000001,7,85,805,9.89555379452666,11.54813120797421,7.0728267771968145,165.83642849326134,26.19326400756836,False
flow0000001,7,97,108,64.00277878163891,0.5980728371152464,1.6467364141535195,324.88796953856945,403.7593111768365,False
flow0000001,7,19,23,79.75170449829173,0.1257538210161711,1.6247156488576775,197.92831716686487,491.0739069208503,False
flow0000001,7,21,25,56.75201771796314,1.7064117162934511,4.373567931769776,163.420772254467,536.3470579236746,False
flow0000001,7,32,324,19.233849362162896,11.075727195661806,0.9672545527365287,68.88659270107746,51.63369553536177,True
flow0000001,7,35,41,5.541668823808461,6.837119140196871,3.703709744441733,68.66685739904642,145.5984754934907,False
flow0000001,7,44,56,3.088821973067396,0.5130764925969333,2.2303099937336444,265.5028672218323,192.54113717377186,False
flow0000001,7,52,53,16.917902356941287,10.667000417764624,0.8030491751322685,859.8904958367348,199.1066073179245,True
flow0000001,7,76,662,1.4957505452367774,2.201712737912063,1.2134417198285967,124.47616317123175,22.1910530179739,True
flow0000001,7,146,148,42.02971978723879,0.2670015184631775,2.8519021000735862,83.79261975735426,542.5418504104018,False
flow0000001,7,50,593,8.211400898746929,6.861594589987463,3.4026198656445326,586.7575617581606,26.177500754594803,True
flow0000001,7,116,954,7.102269165224384,2.507124035816211,1.547622322308677,120.57856519520283,96.94999668002129,True
flow0000001,7,58,59,24.250822229705413,7.775875066354962,4.741962091538262,325.0438492298126,495.54073908925056,True
flow0000001,7,58,60,1.2140161392448845,14.606244488537326,0.2909933658229172,325.0438492298126,239.03541153669357,True
flow0000001,7,59,60,23.131136583476092,9.204335309127464,6.253046396544047,495.54073908925056,239.03541153669357,True
flow0000001,7,59,72,25.51662364768999,8.412460156869738,7.610517658163415,495.54073908925056,305.7921585291624,True
